all_ids,eye_category,eye_position,gaze_direction,heart_rates,p2p_intervals,sys_peaks,dys_peaks,engagement_labels,video_names
6162,1,4,2,59.40249267,1.033333333,1.001456982,0.904141702,3,subject_70_gpxqm1h1px_vid_2_5.mp4
6163,1,4,2,55.59464076,1.091666667,1.112901141,1.016059459,3,subject_70_gpxqm1h1px_vid_2_6.mp4
6164,1,4,2,72.49200075,0.86,1.021713551,0.938890466,3,subject_70_gpxqm1h1px_vid_2_7.mp4
6165,1,4,2,65.03810705,0.991666667,1.727689199,1.543289347,2,subject_70_gpxqm1h1px_vid_2_8.mp4
6166,1,4,2,71.62618399,0.893333333,1.872549626,1.642127336,3,subject_70_gpxqm1h1px_vid_2_9.mp4
6167,1,4,2,72.02157065,0.86,0.978078249,0.832831389,3,subject_23_randombhxelhr8yy_vid_0_0.mp4
6168,1,4,2,82.95875139,0.738888889,0.87746669,0.758607588,3,subject_23_randombhxelhr8yy_vid_0_1.mp4
6169,1,4,2,72.47239251,0.853333333,0.089437345,0.0814411,2,subject_23_randombhxelhr8yy_vid_0_10.mp4
6170,1,4,2,58.18848928,1.075,0.170089703,0.1533296,0,subject_23_randombhxelhr8yy_vid_0_11.mp4
6171,1,4,2,76.33713805,0.86,0.854270123,0.735402583,0,subject_23_randombhxelhr8yy_vid_0_12.mp4
6172,1,4,2,75.78571429,0.805555556,0.090686179,0.083682981,0,subject_23_randombhxelhr8yy_vid_0_13.mp4
6173,1,4,2,64.29082715,0.983333333,3.020055461,2.874842434,1,subject_23_randombhxelhr8yy_vid_0_14.mp4
6174,1,4,2,69.6234154,0.906666667,1.766759111,1.582024086,0,subject_23_randombhxelhr8yy_vid_0_15.mp4
6175,1,4,2,61.40356272,0.983333333,0.090986971,0.083021867,0,subject_23_randombhxelhr8yy_vid_0_16.mp4
6176,1,4,2,76.71992481,0.825,0.139512511,0.117480278,0,subject_23_randombhxelhr8yy_vid_0_17.mp4
6177,1,4,2,75.80901451,0.826666667,1.411201996,1.23435996,1,subject_23_randombhxelhr8yy_vid_0_18.mp4
6178,1,4,2,41.44427002,1.466666667,1.00881376,0.876797068,0,subject_23_randombhxelhr8yy_vid_0_19.mp4
6179,1,4,2,72.37802198,0.866666667,0.7433391,0.620997228,2,subject_23_randombhxelhr8yy_vid_0_2.mp4
6180,1,4,2,72.76293671,0.833333333,0.113736909,0.101402301,0,subject_23_randombhxelhr8yy_vid_0_21.mp4
6181,1,4,2,73.81521739,0.883333333,0.090607023,0.080479022,1,subject_23_randombhxelhr8yy_vid_0_22.mp4
6182,1,4,2,73.38696181,0.873333333,1.018415897,0.887387093,2,subject_23_randombhxelhr8yy_vid_0_23.mp4
6183,1,4,2,72.51662811,0.966666667,1.419063857,1.369532724,0,subject_23_randombhxelhr8yy_vid_0_24.mp4
6184,1,4,2,79.85645933,0.8,0.594761968,0.50427986,0,subject_23_randombhxelhr8yy_vid_0_25.mp4
6185,1,4,2,68.75307125,0.933333333,0.952710909,0.85979662,0,subject_23_randombhxelhr8yy_vid_0_26.mp4
6186,1,4,2,78.29473684,0.853333333,0.084716369,0.078220115,0,subject_23_randombhxelhr8yy_vid_0_27.mp4
6187,1,4,2,73.7805383,0.826666667,1.554346145,1.459061316,0,subject_23_randombhxelhr8yy_vid_0_29.mp4
6188,1,4,1,59.6500576,1.008333333,1.607902572,1.509768689,1,subject_23_randombhxelhr8yy_vid_0_3.mp4
6189,1,4,2,74.55434783,0.84,2.136222904,1.990723246,1,subject_23_randombhxelhr8yy_vid_0_31.mp4
6190,1,4,2,68.69446343,0.92,1.856235625,1.694257453,1,subject_23_randombhxelhr8yy_vid_0_32.mp4
6191,1,4,2,67.91343168,0.925,1.59912562,1.496512865,0,subject_23_randombhxelhr8yy_vid_0_33.mp4
6192,1,4,2,84.62242563,0.727777778,0.143235076,0.120836707,0,subject_23_randombhxelhr8yy_vid_0_34.mp4
6193,1,4,2,78.43162055,0.766666667,0.13605498,0.125263132,0,subject_23_randombhxelhr8yy_vid_0_35.mp4
6194,1,4,2,65.63743369,0.925,1.726991271,1.575622234,0,subject_23_randombhxelhr8yy_vid_0_36.mp4
6195,1,4,2,61.13889913,1,1.06061248,1.005908328,1,subject_23_randombhxelhr8yy_vid_0_37.mp4
6196,1,4,2,86.13579403,0.727777778,0.082700099,0.072417385,2,subject_23_randombhxelhr8yy_vid_0_38.mp4
6197,1,4,2,89.4942205,0.683333333,1.02721916,0.898279718,2,subject_23_randombhxelhr8yy_vid_0_39.mp4
6198,1,4,2,67.37327189,0.95,0.895216203,0.840924746,0,subject_23_randombhxelhr8yy_vid_0_4.mp4
6200,1,4,2,74.3729097,0.858333333,0.091699262,0.086052227,0,subject_23_randombhxelhr8yy_vid_0_5.mp4
6201,1,4,2,55.64063106,1.108333333,0.158194624,0.151649895,1,subject_23_randombhxelhr8yy_vid_0_6.mp4
6202,1,4,2,71.25994695,0.853333333,0.072326921,0.056640246,1,subject_23_randombhxelhr8yy_vid_0_7.mp4
6203,1,4,2,68.22916667,0.891666667,0.205307335,0.194537986,1,subject_23_randombhxelhr8yy_vid_0_8.mp4
6204,1,4,2,68.67482592,0.94,0.092533725,0.080551609,1,subject_23_randombhxelhr8yy_vid_0_9.mp4
6205,1,4,2,79.63043478,0.758333333,1.119392681,0.956099111,1,subject_23_randombhxelhr8yy_vid_1_0.mp4
6206,1,4,2,65.4416413,0.95,0.779295956,0.649549926,2,subject_23_randombhxelhr8yy_vid_1_1.mp4
6207,1,4,2,56.40390095,1.108333333,0.274712142,0.250454093,1,subject_23_randombhxelhr8yy_vid_1_10.mp4
6208,1,4,2,66.57493369,0.958333333,1.569422795,1.453540748,0,subject_23_randombhxelhr8yy_vid_1_11.mp4
6209,1,4,2,79.14217362,0.786666667,1.007809978,0.883714244,0,subject_23_randombhxelhr8yy_vid_1_12.mp4
6210,1,4,2,70.49022556,0.913333333,0.117806411,0.103629201,1,subject_23_randombhxelhr8yy_vid_1_13.mp4
6211,1,4,2,60.87912088,1,1.736716197,1.572571758,0,subject_23_randombhxelhr8yy_vid_1_14.mp4
6212,1,4,2,76.80068085,0.833333333,0.165494967,0.159842127,0,subject_23_randombhxelhr8yy_vid_1_15.mp4
6213,1,4,2,72.17157842,0.883333333,0.774275479,0.618105514,0,subject_23_randombhxelhr8yy_vid_1_16.mp4
6214,1,4,2,53.09464076,1.141666667,1.129688851,1.004223132,1,subject_23_randombhxelhr8yy_vid_1_17.mp4
6215,1,4,2,70.87368421,0.9,0.707490828,0.603941076,2,subject_23_randombhxelhr8yy_vid_1_18.mp4
6216,1,4,2,59.56521739,1.041666667,0.19956131,0.175282569,0,subject_23_randombhxelhr8yy_vid_1_19.mp4
6217,1,4,2,87.03808015,0.7,2.418960321,2.215273648,1,subject_23_randombhxelhr8yy_vid_1_2.mp4
6218,1,4,2,75.68501464,0.806666667,0.923154069,0.81797378,0,subject_23_randombhxelhr8yy_vid_1_20.mp4
6219,1,4,2,74.75401867,0.833333333,0.097618201,0.088743493,0,subject_23_randombhxelhr8yy_vid_1_21.mp4
6220,1,4,2,48.26749827,1.244444444,1.266025246,1.113672942,0,subject_23_randombhxelhr8yy_vid_1_22.mp4
6221,1,4,2,75.03594651,0.833333333,0.19935458,0.182962121,0,subject_23_randombhxelhr8yy_vid_1_23.mp4
6222,1,4,2,71.84841047,0.873333333,0.692981942,0.632208907,0,subject_23_randombhxelhr8yy_vid_1_24.mp4
6223,1,4,2,84.36465495,0.744444444,1.998763642,1.869415987,0,subject_23_randombhxelhr8yy_vid_1_25.mp4
6224,1,4,2,64.28571429,1,0.906130116,0.761514946,0,subject_23_randombhxelhr8yy_vid_1_26.mp4
6225,1,4,2,85.2815735,0.711111111,0.204492907,0.192689086,0,subject_23_randombhxelhr8yy_vid_1_27.mp4
6226,1,4,2,78.3869086,0.794444444,2.197035716,2.048515555,0,subject_23_randombhxelhr8yy_vid_1_28.mp4
6227,0,4,2,67.03854425,0.9,0.142947149,0.129976072,0,subject_23_randombhxelhr8yy_vid_1_29.mp4
6228,1,4,2,65.37201197,0.946666667,0.969469031,0.874435566,1,subject_23_randombhxelhr8yy_vid_1_3.mp4
6229,1,4,2,78.57142857,0.833333333,2.348212283,2.19178958,0,subject_23_randombhxelhr8yy_vid_1_30.mp4
6230,1,4,2,56.95465228,1.116666667,1.262543316,1.132909011,1,subject_23_randombhxelhr8yy_vid_1_31.mp4
6231,1,4,2,73.06443556,0.891666667,0.134212505,0.104796646,0,subject_23_randombhxelhr8yy_vid_1_4.mp4
6232,1,4,2,74.44581281,0.833333333,0.078066836,0.069218624,0,subject_23_randombhxelhr8yy_vid_1_5.mp4
6233,1,4,2,71.59090909,0.858333333,1.843557407,1.772226412,0,subject_23_randombhxelhr8yy_vid_1_6.mp4
6234,1,4,2,78.45386193,0.813333333,0.930697659,0.870519376,0,subject_23_randombhxelhr8yy_vid_1_7.mp4
6235,1,4,2,73.24300699,0.875,1.522639226,1.456908866,0,subject_23_randombhxelhr8yy_vid_1_8.mp4
6236,1,4,2,81.24860647,0.755555556,0.144081133,0.123554553,0,subject_23_randombhxelhr8yy_vid_1_9.mp4
6237,1,4,2,60.35714286,1.075,1.545100396,1.444692663,0,subject_23_randombhxelhr8yy_vid_2_1.mp4
6238,1,4,2,67.79930035,0.893333333,3.350747714,2.789890077,0,subject_23_randombhxelhr8yy_vid_2_10.mp4
6239,1,4,2,72.48982684,0.846666667,1.144389603,1.039060519,0,subject_23_randombhxelhr8yy_vid_2_11.mp4
6240,1,4,2,61.39797,1.033333333,0.622306258,0.581131667,0,subject_23_randombhxelhr8yy_vid_2_12.mp4
6241,1,4,2,73.17742947,0.833333333,0.069119837,0.065942349,1,subject_23_randombhxelhr8yy_vid_2_13.mp4
6242,1,4,2,71.39636226,0.858333333,0.905582656,0.834799665,3,subject_23_randombhxelhr8yy_vid_2_14.mp4
6243,1,4,2,73.31327209,0.883333333,1.089470113,1.000429045,2,subject_23_randombhxelhr8yy_vid_2_15.mp4
6244,1,4,2,73.93560372,0.84,0.115511781,0.105304092,2,subject_23_randombhxelhr8yy_vid_2_16.mp4
6245,1,4,2,59.57386364,1.108333333,0.100324322,0.090179128,2,subject_23_randombhxelhr8yy_vid_2_17.mp4
6246,1,2,2,61.49971977,1,0.084273035,0.076207339,2,subject_23_randombhxelhr8yy_vid_2_18.mp4
6247,1,4,2,77.20882416,0.806666667,0.197801789,0.187717795,2,subject_23_randombhxelhr8yy_vid_2_19.mp4
6248,1,4,2,71.70211334,0.975,0.959939726,0.902455978,2,subject_23_randombhxelhr8yy_vid_2_2.mp4
6249,1,4,2,78.22267206,0.841666667,1.055728982,0.95279233,2,subject_23_randombhxelhr8yy_vid_2_20.mp4
6250,1,4,2,70.85019942,0.866666667,0.109218409,0.098001247,2,subject_23_randombhxelhr8yy_vid_2_21.mp4
6251,1,2,2,61.53147804,1.058333333,0.294822585,0.269528008,2,subject_23_randombhxelhr8yy_vid_2_22.mp4
6252,1,4,2,72.95145191,0.9,1.509100111,1.439552077,2,subject_23_randombhxelhr8yy_vid_2_23.mp4
6253,1,2,2,71.23784752,0.908333333,0.271007238,0.258602636,0,subject_23_randombhxelhr8yy_vid_2_24.mp4
6254,1,4,2,69.42890443,0.875,0.143157886,0.133079504,0,subject_23_randombhxelhr8yy_vid_2_25.mp4
6255,1,2,2,82.03933747,0.738888889,2.779059297,2.647977216,1,subject_23_randombhxelhr8yy_vid_2_26.mp4
6256,1,4,2,84.56100478,0.74,0.157807634,0.148980472,2,subject_23_randombhxelhr8yy_vid_2_27.mp4
6257,1,1,2,76.40981398,0.826666667,0.108662504,0.102518935,2,subject_23_randombhxelhr8yy_vid_2_29.mp4
6258,1,4,2,76.47178683,0.8,1.139630027,0.971869143,2,subject_23_randombhxelhr8yy_vid_2_3.mp4
6259,1,4,2,68.65581451,0.991666667,0.143068192,0.135449717,1,subject_23_randombhxelhr8yy_vid_2_30.mp4
6260,1,4,2,81.06079428,0.755555556,0.134601484,0.114075362,1,subject_23_randombhxelhr8yy_vid_2_31.mp4
6261,1,4,2,67.62593985,0.953333333,0.079625493,0.075163886,2,subject_23_randombhxelhr8yy_vid_2_32.mp4
6262,1,4,2,80.12727273,0.753333333,0.173412461,0.167098763,2,subject_23_randombhxelhr8yy_vid_2_33.mp4
6263,1,4,2,79.89814533,0.755555556,3.85678816,3.50582868,1,subject_23_randombhxelhr8yy_vid_2_34.mp4
6264,1,4,2,77.2373698,0.84,0.186343347,0.176682489,2,subject_23_randombhxelhr8yy_vid_2_35.mp4
6265,1,4,2,69.67099567,0.906666667,0.154211729,0.134704465,2,subject_23_randombhxelhr8yy_vid_2_36.mp4
6266,1,4,2,55.41159008,1.133333333,1.579881516,1.470242423,2,subject_23_randombhxelhr8yy_vid_2_37.mp4
6267,1,4,2,74.44806806,0.826666667,0.084682669,0.079670752,1,subject_23_randombhxelhr8yy_vid_2_38.mp4
6268,1,4,2,76.17416805,0.833333333,0.155193268,0.142268236,2,subject_23_randombhxelhr8yy_vid_2_39.mp4
6269,1,4,2,61.01755218,1,0.693935326,0.619428458,3,subject_23_randombhxelhr8yy_vid_2_4.mp4
6270,1,4,2,66.96751259,0.966666667,0.068549373,0.060214904,0,subject_23_randombhxelhr8yy_vid_2_40.mp4
6271,1,4,2,67.74350649,0.933333333,1.25602951,1.121086642,0,subject_23_randombhxelhr8yy_vid_2_42.mp4
6272,1,4,2,57.63392857,1.05,0.742694822,0.666152224,1,subject_23_randombhxelhr8yy_vid_2_43.mp4
6273,1,4,2,74.90217391,0.826666667,0.072075951,0.056648646,1,subject_23_randombhxelhr8yy_vid_2_44.mp4
6274,1,4,2,77.25361994,0.793333333,1.26662449,1.062915954,2,subject_23_randombhxelhr8yy_vid_2_45.mp4
6275,1,4,2,81.90632832,0.772222222,0.074198398,0.0662788,2,subject_23_randombhxelhr8yy_vid_2_46.mp4
6276,1,4,2,66.04882706,1,0.795111671,0.768501481,2,subject_23_randombhxelhr8yy_vid_2_47.mp4
6278,1,4,2,79.05451128,0.793333333,2.100363977,1.868013946,1,subject_23_randombhxelhr8yy_vid_2_5.mp4
6279,1,4,2,54.69095421,1.108333333,1.218365746,1.110067581,1,subject_23_randombhxelhr8yy_vid_2_6.mp4
6280,1,4,2,80.07998828,0.788888889,1.098329959,1.00769932,1,subject_23_randombhxelhr8yy_vid_2_7.mp4
6281,1,4,2,61.50142315,0.991666667,1.57602799,1.413472915,2,subject_23_randombhxelhr8yy_vid_2_8.mp4
6282,1,4,2,80.76823888,0.755555556,1.336160369,1.20966513,0,subject_23_randombhxelhr8yy_vid_2_9.mp4
6283,1,4,2,58.76930502,1.05,0.482038003,0.444445899,3,subject_1_1zug2hqfz1_vid_0_0.mp4
6284,1,4,2,80.13186813,0.793333333,0.723064072,0.666959444,3,subject_1_1zug2hqfz1_vid_0_1.mp4
6285,1,4,2,63.73152709,1,0.473832188,0.44524178,3,subject_1_1zug2hqfz1_vid_0_10.mp4
6286,1,4,2,55.73359073,1.091666667,1.04153414,0.941616461,3,subject_1_1zug2hqfz1_vid_0_11.mp4
6287,1,4,2,65.10695187,0.991666667,0.83513599,0.7078455,3,subject_1_1zug2hqfz1_vid_0_12.mp4
6288,1,4,2,70.27914614,0.866666667,0.654855061,0.58750252,2,subject_1_1zug2hqfz1_vid_0_13.mp4
6289,1,4,2,68.81558442,0.913333333,0.940726083,0.79421622,3,subject_1_1zug2hqfz1_vid_0_14.mp4
6290,1,4,2,85.24709336,0.716666667,0.593735558,0.54584306,3,subject_1_1zug2hqfz1_vid_0_15.mp4
6291,1,4,2,81.44569618,0.746666667,0.565176246,0.482904016,3,subject_1_1zug2hqfz1_vid_0_16.mp4
6292,1,4,2,73.65793428,0.846666667,0.047913533,0.041926085,3,subject_1_1zug2hqfz1_vid_0_17.mp4
6293,1,4,2,78.11802233,0.826666667,0.063062231,0.059346022,3,subject_1_1zug2hqfz1_vid_0_18.mp4
6294,1,4,2,76.72719695,0.825,0.071301588,0.065533168,3,subject_1_1zug2hqfz1_vid_0_19.mp4
6295,1,4,2,77.3930646,0.82,0.824761599,0.734049398,3,subject_1_1zug2hqfz1_vid_0_2.mp4
6296,1,4,2,69.52380952,0.88,0.049895861,0.045618778,3,subject_1_1zug2hqfz1_vid_0_20.mp4
6297,1,4,2,83.76363636,0.726666667,0.062231152,0.057776426,2,subject_1_1zug2hqfz1_vid_0_21.mp4
6298,1,4,2,75.12554113,0.833333333,0.056484007,0.052189428,3,subject_1_1zug2hqfz1_vid_0_22.mp4
6299,1,4,2,77.27819549,0.833333333,0.664064196,0.616395126,3,subject_1_1zug2hqfz1_vid_0_23.mp4
6300,1,4,2,74.97067449,0.841666667,0.99289045,0.925389594,3,subject_1_1zug2hqfz1_vid_0_24.mp4
6301,1,4,2,74.35804196,0.853333333,0.807308105,0.752373954,3,subject_1_1zug2hqfz1_vid_0_25.mp4
6302,1,4,2,65.22977023,0.958333333,1.177905836,1.066538509,3,subject_1_1zug2hqfz1_vid_0_26.mp4
6303,1,4,2,71.58591267,0.86,0.887158812,0.844651464,3,subject_1_1zug2hqfz1_vid_0_27.mp4
6304,1,4,2,66.15347019,0.925,0.78216651,0.684464714,2,subject_1_1zug2hqfz1_vid_0_28.mp4
6305,0,4,2,80.77241599,0.783333333,0.841710892,0.751106704,3,subject_1_1zug2hqfz1_vid_0_29.mp4
6306,1,4,2,85.54309687,0.711111111,0.817303889,0.774907427,3,subject_1_1zug2hqfz1_vid_0_3.mp4
6307,2,4,2,80.10452705,0.773333333,0.762906542,0.697966327,3,subject_1_1zug2hqfz1_vid_0_30.mp4
6308,1,4,2,77.73975883,0.806666667,0.866002594,0.786965884,3,subject_1_1zug2hqfz1_vid_0_31.mp4
6309,1,4,2,77.25362319,0.794444444,0.625183752,0.556183318,3,subject_1_1zug2hqfz1_vid_0_32.mp4
6310,1,4,2,74.11888112,0.833333333,0.908243336,0.862131391,3,subject_1_1zug2hqfz1_vid_0_33.mp4
6311,1,4,2,68.98041475,0.958333333,0.796036463,0.676359673,2,subject_1_1zug2hqfz1_vid_0_34.mp4
6312,1,4,2,73.53070175,0.846666667,0.705061465,0.661031404,2,subject_1_1zug2hqfz1_vid_0_35.mp4
6314,1,4,2,83.83031156,0.78,0.676698346,0.613829649,3,subject_1_1zug2hqfz1_vid_0_4.mp4
6315,1,4,2,83.1518797,0.74,0.94902245,0.777009106,3,subject_1_1zug2hqfz1_vid_0_5.mp4
6316,1,4,2,68.84232342,0.9,0.480386544,0.443447088,0,subject_1_1zug2hqfz1_vid_0_6.mp4
6317,1,4,2,64.56412295,0.983333333,1.533894505,1.381020028,2,subject_1_1zug2hqfz1_vid_0_7.mp4
6318,1,4,2,63.37121212,0.991666667,0.714937223,0.581101682,2,subject_1_1zug2hqfz1_vid_0_8.mp4
6319,1,4,2,79.84415584,0.755555556,0.720030725,0.662408099,2,subject_1_1zug2hqfz1_vid_0_9.mp4
6320,1,4,2,78.47439916,0.786666667,0.062548195,0.056455996,3,subject_1_1zug2hqfz1_vid_1_0.mp4
6321,1,4,2,54.995005,1.111111111,0.42049268,0.4141272,2,subject_1_1zug2hqfz1_vid_1_1.mp4
6322,1,4,2,80.35264735,0.753333333,0.84016713,0.814716029,2,subject_1_1zug2hqfz1_vid_1_10.mp4
6323,1,4,2,75.43285852,0.853333333,1.199619383,1.124623555,3,subject_1_1zug2hqfz1_vid_1_11.mp4
6324,1,4,2,84.65049721,0.733333333,0.767272582,0.721933665,3,subject_1_1zug2hqfz1_vid_1_12.mp4
6325,1,4,2,73.14935065,0.853333333,0.87886658,0.808437073,2,subject_1_1zug2hqfz1_vid_1_13.mp4
6326,1,4,2,80.16345211,0.8,0.120823592,0.112018532,0,subject_1_1zug2hqfz1_vid_1_14.mp4
6327,1,4,2,83.07573281,0.733333333,1.83323627,1.576795298,0,subject_1_1zug2hqfz1_vid_1_15.mp4
6328,1,4,2,79.1804878,0.826666667,0.189571806,0.177802659,0,subject_1_1zug2hqfz1_vid_1_16.mp4
6329,1,4,2,73.82067208,0.82,0.170334044,0.154635194,0,subject_1_1zug2hqfz1_vid_1_17.mp4
6330,1,4,2,77.35187166,0.806666667,0.434479327,0.384172981,1,subject_1_1zug2hqfz1_vid_1_18.mp4
6331,1,4,2,64.17940199,1.066666667,0.121791705,0.112311537,0,subject_1_1zug2hqfz1_vid_1_19.mp4
6332,1,4,2,69.74025974,0.933333333,0.183972187,0.178294488,2,subject_1_1zug2hqfz1_vid_1_2.mp4
6333,1,4,2,86.14243943,0.711111111,1.337970224,1.23008282,3,subject_1_1zug2hqfz1_vid_1_20.mp4
6334,1,4,2,83.57588358,0.78,1.239067586,1.010556949,1,subject_1_1zug2hqfz1_vid_1_21.mp4
6335,1,4,2,60.46239134,1.041666667,1.252676997,1.187417703,1,subject_1_1zug2hqfz1_vid_1_22.mp4
6336,1,4,2,80.08655161,0.772222222,0.281130053,0.26404278,0,subject_1_1zug2hqfz1_vid_1_23.mp4
6337,1,4,2,73.16091954,0.846666667,3.226122025,2.716425542,2,subject_1_1zug2hqfz1_vid_1_24.mp4
6338,1,4,2,56.80672269,1.066666667,0.171384258,0.150704865,2,subject_1_1zug2hqfz1_vid_1_25.mp4
6339,1,2,2,69.08226285,0.891666667,0.246225468,0.226285207,1,subject_1_1zug2hqfz1_vid_1_26.mp4
6340,1,1,2,69.4137931,0.873333333,0.885616314,0.792790826,0,subject_1_1zug2hqfz1_vid_1_27.mp4
6341,1,1,2,64.43207654,0.95,0.368081616,0.325947342,0,subject_1_1zug2hqfz1_vid_1_28.mp4
6342,1,1,2,59.16313804,1.075,0.190530794,0.175283624,0,subject_1_1zug2hqfz1_vid_1_29.mp4
6343,1,1,2,69.3452381,0.9,0.889739027,0.835681138,2,subject_1_1zug2hqfz1_vid_1_3.mp4
6344,1,2,2,70.87803501,0.946666667,0.068325723,0.065274169,2,subject_1_1zug2hqfz1_vid_1_30.mp4
6346,1,1,2,74.60268286,0.853333333,0.063678104,0.05756914,2,subject_1_1zug2hqfz1_vid_1_4.mp4
6347,1,2,7,75.02321083,0.886666667,0.082382092,0.073790802,2,subject_1_1zug2hqfz1_vid_1_5.mp4
6348,1,1,2,66.3912451,0.958333333,0.407270625,0.39657941,2,subject_1_1zug2hqfz1_vid_1_6.mp4
6349,1,2,8,56.51345558,1.088888889,0.110308412,0.105310526,2,subject_1_1zug2hqfz1_vid_1_7.mp4
6350,1,1,2,57.1961159,1.091666667,0.082223246,0.075699348,2,subject_1_1zug2hqfz1_vid_1_8.mp4
6351,1,1,5,76.237173,0.86,0.649639327,0.587967437,2,subject_1_1zug2hqfz1_vid_1_9.mp4
6352,2,2,2,65.44546423,1.016666667,0.095741272,0.084110965,2,subject_1_1zug2hqfz1_vid_2_0.mp4
6353,1,2,6,69.70424797,0.893333333,0.242351701,0.221670902,2,subject_1_1zug2hqfz1_vid_2_1.mp4
6354,1,1,2,78.64433812,0.78,1.152712544,1.083885033,2,subject_1_1zug2hqfz1_vid_2_10.mp4
6355,1,2,8,60.66964286,1.008333333,0.401048466,0.349470352,2,subject_1_1zug2hqfz1_vid_2_11.mp4
6356,1,2,5,77.17028661,0.813333333,0.192618358,0.171729778,3,subject_1_1zug2hqfz1_vid_2_12.mp4
6357,1,2,7,70.52901354,0.95,0.166711394,0.154999191,2,subject_1_1zug2hqfz1_vid_2_13.mp4
6358,2,1,5,60.52379732,1,0.227712871,0.209753891,2,subject_1_1zug2hqfz1_vid_2_14.mp4
6359,1,1,4,67.57892969,0.916666667,0.202493357,0.188705034,2,subject_1_1zug2hqfz1_vid_2_15.mp4
6360,1,1,2,75.19736842,0.86,0.089520732,0.078711834,2,subject_1_1zug2hqfz1_vid_2_16.mp4
6361,1,2,7,79.52930917,0.78,0.082583351,0.074634552,2,subject_1_1zug2hqfz1_vid_2_17.mp4
6362,2,1,2,70.7980255,0.866666667,0.116483429,0.097901125,2,subject_1_1zug2hqfz1_vid_2_18.mp4
6363,1,1,2,79.54177402,0.813333333,0.244845761,0.224979554,2,subject_1_1zug2hqfz1_vid_2_19.mp4
6364,1,2,2,66.89368771,1,0.074038132,0.072266491,2,subject_1_1zug2hqfz1_vid_2_2.mp4
6365,1,2,2,61.30952381,0.991666667,0.102240135,0.097630786,2,subject_1_1zug2hqfz1_vid_2_20.mp4
6366,1,2,2,70.32234432,0.893333333,0.568312587,0.519208709,3,subject_1_1zug2hqfz1_vid_2_21.mp4
6367,1,1,2,69.1942959,0.906666667,0.037017306,0.031102996,2,subject_1_1zug2hqfz1_vid_2_22.mp4
6368,1,1,2,65.25877193,0.95,0.057474749,0.054538701,0,subject_1_1zug2hqfz1_vid_2_23.mp4
6369,1,2,2,66.86436219,0.975,0.229808171,0.209811537,3,subject_1_1zug2hqfz1_vid_2_24.mp4
6370,1,1,2,76.44469462,0.84,0.719598166,0.622222309,3,subject_1_1zug2hqfz1_vid_2_25.mp4
6371,1,4,2,72.24378882,0.866666667,0.048131443,0.042694246,3,subject_1_1zug2hqfz1_vid_2_26.mp4
6372,1,4,2,85.62807018,0.72,1.015222526,0.880709732,1,subject_1_1zug2hqfz1_vid_2_27.mp4
6373,1,2,2,61.92857143,0.983333333,0.272997915,0.259788695,1,subject_1_1zug2hqfz1_vid_2_28.mp4
6374,1,4,2,71.32234432,0.853333333,0.258683041,0.242150217,2,subject_1_1zug2hqfz1_vid_2_29.mp4
6375,1,4,2,76.61290323,0.806666667,0.05582947,0.052615304,2,subject_1_1zug2hqfz1_vid_2_3.mp4
6376,2,4,2,78.74239948,0.82,0.14898502,0.139942662,2,subject_1_1zug2hqfz1_vid_2_30.mp4
6378,2,4,2,62.53599342,1.008333333,0.667973077,0.610668117,2,subject_1_1zug2hqfz1_vid_2_4.mp4
6379,2,4,2,61.54698243,1.008333333,0.045477088,0.041531746,2,subject_1_1zug2hqfz1_vid_2_5.mp4
6380,2,4,2,54.48359073,1.125,0.051120846,0.046513797,2,subject_1_1zug2hqfz1_vid_2_6.mp4
6381,2,4,2,71.95533022,0.866666667,0.0531533,0.050264865,2,subject_1_1zug2hqfz1_vid_2_7.mp4
6382,2,4,2,69.73214286,1.008333333,0.669693328,0.651738747,2,subject_1_1zug2hqfz1_vid_2_8.mp4
6383,2,4,2,51.99704224,1.158333333,1.041972743,0.884136445,1,subject_1_1zug2hqfz1_vid_2_9.mp4
6384,0,4,2,65.93077521,0.958333333,0.355749992,0.334040881,3,subject_81_o0y9nap1wf_vid_0_0.mp4
6385,1,4,2,70.83333333,0.85,0.353460339,0.301250044,3,subject_81_o0y9nap1wf_vid_0_1.mp4
6386,1,4,2,76.13636364,0.825,0.899898145,0.820901976,2,subject_81_o0y9nap1wf_vid_0_10.mp4
6387,2,4,2,72.67956989,0.853333333,0.687807535,0.628349889,3,subject_81_o0y9nap1wf_vid_0_11.mp4
6388,1,4,2,78.11866623,0.783333333,0.554132892,0.490341327,2,subject_81_o0y9nap1wf_vid_0_12.mp4
6389,2,4,2,69.31917254,0.926666667,0.839928738,0.76109454,1,subject_81_o0y9nap1wf_vid_0_13.mp4
6390,1,4,1,78.7980255,0.8,0.617398271,0.538356099,2,subject_81_o0y9nap1wf_vid_0_14.mp4
6391,1,4,2,57.37327189,1.05,0.568061912,0.496105374,3,subject_81_o0y9nap1wf_vid_0_15.mp4
6392,1,4,2,62.09340659,1.008333333,0.396113743,0.376276222,3,subject_81_o0y9nap1wf_vid_0_16.mp4
6393,1,4,2,84.27655678,0.722222222,0.702585773,0.634008666,3,subject_81_o0y9nap1wf_vid_0_17.mp4
6394,0,4,2,77.45451128,0.813333333,0.51719936,0.476751176,2,subject_81_o0y9nap1wf_vid_0_18.mp4
6395,1,4,2,86.35372214,0.738888889,0.340956016,0.324499828,3,subject_81_o0y9nap1wf_vid_0_19.mp4
